,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
709,0.026,0.340,0.281,0.000,0.000,0.000,0.265,0.000,0.080,0.000,0.228,0.155,0.000,0.000,0.413,0.079,0.138,0.000,0.130,0.145,0.003,0.000,0.010,0.037,0.001,0.126,0.161,0.000,0.000,0.000,-0.018,0.000,0.146,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.044,0.000,0.044,0.000,0.173,0.175,-0.104
710,0.023,0.333,0.275,0.000,0.000,0.000,0.267,0.000,0.079,0.000,0.199,0.160,0.000,0.000,0.420,0.075,0.138,0.000,0.113,0.126,0.010,0.000,0.013,0.037,0.001,0.098,0.117,0.000,0.000,0.000,-0.018,0.000,0.151,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.040,0.000,0.040,0.000,0.179,0.115,-0.076
711,0.020,0.327,0.267,0.000,0.000,0.000,0.269,0.000,0.079,0.000,0.164,0.164,0.000,0.000,0.427,0.070,0.138,0.003,0.093,0.103,0.022,0.000,0.016,0.037,0.001,0.070,0.087,0.000,0.000,0.000,-0.018,0.000,0.155,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.035,0.000,0.035,0.000,0.182,0.083,-0.053
712,0.018,0.320,0.258,0.000,0.000,0.000,0.270,0.000,0.079,0.000,0.125,0.167,0.000,0.000,0.432,0.064,0.138,0.011,0.071,0.079,0.037,0.000,0.021,0.037,0.001,0.043,0.075,0.000,0.000,0.000,-0.017,0.000,0.157,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.029,0.000,0.029,0.000,0.184,0.053,-0.036
713,0.016,0.313,0.247,0.000,0.000,0.000,0.272,0.000,0.079,0.000,0.087,0.169,0.000,0.000,0.436,0.059,0.138,0.019,0.050,0.056,0.055,0.000,0.026,0.037,0.001,0.021,0.088,0.000,0.000,0.000,-0.016,0.000,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.023,0.000,0.023,-0.001,0.186,0.025,-0.026
714,0.014,0.306,0.236,0.000,0.000,0.000,0.273,0.000,0.079,0.000,0.053,0.170,0.000,0.000,0.439,0.055,0.138,0.027,0.031,0.034,0.074,0.000,0.031,0.037,0.001,0.006,0.119,0.000,0.000,0.000,-0.016,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.018,0.000,0.018,-0.005,0.187,-0.001,-0.026
715,0.012,0.299,0.224,0.000,0.000,0.000,0.273,0.000,0.079,0.000,0.025,0.170,0.000,0.000,0.440,0.051,0.138,0.030,0.015,0.016,0.094,0.000,0.036,0.037,0.001,0.000,0.151,0.000,0.000,0.000,-0.014,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.014,0.000,0.014,-0.010,0.190,-0.025,-0.035
716,0.010,0.293,0.212,0.000,0.000,0.000,0.274,0.000,0.079,0.000,0.007,0.170,0.000,0.000,0.440,0.049,0.138,0.030,0.004,0.004,0.114,0.000,0.042,0.037,0.001,0.000,0.170,0.000,0.000,0.000,-0.013,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.011,0.000,0.011,-0.014,0.195,-0.046,-0.051
717,0.008,0.287,0.199,0.000,0.000,0.000,0.274,0.000,0.079,0.000,0.000,0.170,0.000,0.000,0.440,0.048,0.138,0.030,0.000,0.000,0.133,0.000,0.047,0.037,0.001,0.003,0.176,0.000,0.000,0.000,-0.011,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.012,0.000,0.012,-0.018,0.203,-0.064,-0.072
718,0.006,0.282,0.188,0.000,0.000,0.000,0.275,0.000,0.079,0.000,0.000,0.170,0.000,0.000,0.440,0.048,0.138,0.030,0.000,0.000,0.151,0.000,0.052,0.037,0.001,0.010,0.179,0.000,0.000,0.000,-0.009,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.013,0.000,0.013,-0.019,0.211,-0.080,-0.097
719,0.004,0.277,0.177,0.000,0.000,0.000,0.275,0.000,0.079,0.000,0.000,0.170,0.000,0.000,0.440,0.048,0.138,0.030,0.000,0.000,0.166,0.000,0.056,0.037,0.001,0.020,0.179,0.000,0.000,0.000,-0.006,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.015,0.000,0.015,-0.019,0.214,-0.094,-0.122
720,0.003,0.272,0.168,0.000,0.000,0.000,0.275,0.000,0.079,0.000,0.000,0.170,0.000,0.000,0.440,0.048,0.138,0.030,0.000,0.000,0.178,0.000,0.060,0.037,0.001,0.032,0.178,0.000,0.000,0.000,-0.003,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.017,0.000,0.017,-0.019,0.216,-0.104,-0.148
721,0.002,0.269,0.159,0.000,0.000,0.000,0.275,0.000,0.079,0.000,0.000,0.170,0.000,0.000,0.440,0.048,0.138,0.030,0.000,0.000,0.185,0.000,0.062,0.037,0.001,0.044,0.175,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.017,0.000,0.017,-0.019,0.216,-0.112,-0.171
722,0.001,0.266,0.153,0.000,0.000,0.000,0.275,0.000,0.079,0.000,0.000,0.170,0.000,0.000,0.440,0.048,0.138,0.030,0.000,0.000,0.188,0.000,0.064,0.037,0.001,0.054,0.173,0.000,0.000,0.000,0.026,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.017,0.000,0.017,-0.019,0.216,-0.117,-0.189
723,0.000,0.265,0.149,0.000,0.000,0.000,0.275,0.000,0.079,0.000,0.000,0.170,0.000,0.000,0.440,0.048,0.138,0.030,0.000,0.000,0.188,0.000,0.065,0.037,0.001,0.061,0.171,0.000,0.000,0.000,0.078,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.017,0.000,0.017,-0.019,0.216,-0.118,-0.202
724,0.000,0.264,0.148,0.000,0.000,0.000,0.275,0.000,0.079,0.000,0.000,0.170,0.000,0.000,0.440,0.048,0.138,0.030,0.000,0.000,0.188,0.000,0.065,0.037,0.001,0.064,0.170,0.000,0.000,0.000,0.130,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.017,0.000,0.017,-0.019,0.216,-0.118,-0.206
