,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
1443,0.081,0.009,0.081,0.304,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.500,0.110,0.250,0.000,0.070,0.219,0.008,0.200,0.000,0.164,0.036,0.950,0.000,0.350,0.000,0.000,0.386,0.000,0.354,0.000,0.100,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.364,0.000,0.364,0.071,1.000,-0.102,-0.700
1444,0.081,0.011,0.079,0.304,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.500,0.110,0.250,0.000,0.070,0.219,0.008,0.202,0.002,0.167,0.036,0.950,0.000,0.350,0.000,0.000,0.386,0.000,0.358,0.000,0.100,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.364,0.000,0.364,0.076,1.000,-0.103,-0.700
1445,0.081,0.015,0.074,0.304,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.500,0.110,0.250,0.000,0.070,0.219,0.008,0.209,0.009,0.174,0.036,0.950,0.000,0.350,0.000,0.000,0.386,0.000,0.366,0.000,0.100,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.364,0.000,0.364,0.088,1.000,-0.104,-0.700
1446,0.081,0.020,0.067,0.304,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.500,0.110,0.250,0.000,0.070,0.219,0.008,0.218,0.018,0.184,0.036,0.950,0.000,0.350,0.000,0.000,0.386,0.000,0.377,0.000,0.100,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.364,0.000,0.364,0.106,1.000,-0.105,-0.700
1447,0.081,0.027,0.057,0.304,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.500,0.110,0.250,0.000,0.070,0.219,0.008,0.229,0.029,0.196,0.036,0.950,0.000,0.350,0.000,0.000,0.386,0.000,0.388,0.000,0.100,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.364,0.000,0.364,0.126,1.000,-0.106,-0.700
1448,0.081,0.035,0.046,0.304,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.500,0.110,0.250,0.000,0.070,0.219,0.008,0.241,0.041,0.207,0.036,0.950,0.000,0.350,0.000,0.000,0.386,0.000,0.397,0.000,0.100,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.364,0.000,0.364,0.146,1.000,-0.107,-0.700
1449,0.081,0.043,0.035,0.304,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.500,0.110,0.250,0.000,0.070,0.219,0.008,0.253,0.053,0.218,0.036,0.950,0.000,0.350,0.000,0.000,0.386,0.000,0.400,0.000,0.100,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.364,0.000,0.364,0.163,1.000,-0.108,-0.700
1450,0.081,0.051,0.023,0.304,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.500,0.110,0.250,0.000,0.070,0.219,0.008,0.263,0.063,0.225,0.036,0.950,0.000,0.350,0.000,0.000,0.383,0.000,0.400,0.000,0.100,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.364,0.000,0.364,0.175,1.000,-0.108,-0.700
1451,0.081,0.058,0.012,0.304,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.500,0.110,0.250,0.000,0.070,0.219,0.008,0.270,0.070,0.227,0.036,0.950,0.000,0.350,0.000,0.000,0.375,0.000,0.399,0.000,0.100,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.364,0.000,0.364,0.180,1.000,-0.109,-0.700
1452,0.081,0.064,0.003,0.304,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.500,0.110,0.250,0.001,0.070,0.219,0.008,0.275,0.075,0.219,0.036,0.950,0.000,0.350,0.000,0.000,0.362,0.001,0.398,0.001,0.100,0.000,0.000,0.000,0.000,0.800,0.001,0.000,0.000,0.364,0.000,0.364,0.180,1.000,-0.110,-0.700
