,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
2000,0.494,0.196,0.023,0.100,0.000,0.000,0.000,-0.042,0.000,0.000,0.000,0.000,0.000,0.610,0.518,0.000,0.146,0.000,0.000,0.000,0.439,0.154,0.000,0.250,0.000,0.690,0.698,0.000,0.000,-0.005,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,0.000,0.000,0.237,0.000,0.237,0.026,0.715,0.000,0.000
2001,0.494,0.196,0.023,0.100,0.000,0.000,0.000,-0.042,0.000,0.000,0.000,0.000,0.000,0.610,0.518,0.000,0.146,0.000,0.000,0.000,0.439,0.154,0.000,0.250,0.000,0.690,0.698,0.000,0.000,-0.005,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,0.000,0.000,0.237,0.000,0.237,0.026,0.715,0.000,0.000
2002,0.494,0.196,0.023,0.100,0.000,0.000,0.000,-0.042,0.000,0.000,0.000,0.000,0.000,0.610,0.518,0.000,0.146,0.000,0.000,0.000,0.439,0.154,0.000,0.250,0.000,0.690,0.698,0.000,0.000,-0.005,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,0.000,0.000,0.237,0.000,0.237,0.026,0.715,0.000,0.000
2003,0.494,0.196,0.023,0.100,0.000,0.000,0.000,-0.042,0.000,0.000,0.000,0.000,0.000,0.610,0.518,0.000,0.146,0.000,0.000,0.000,0.439,0.154,0.000,0.250,0.000,0.690,0.698,0.000,0.000,-0.005,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,0.000,0.000,0.237,0.000,0.237,0.026,0.715,0.000,0.000
2004,0.494,0.196,0.023,0.100,0.000,0.000,0.000,-0.042,0.000,0.000,0.000,0.000,0.000,0.610,0.518,0.000,0.146,0.000,0.000,0.000,0.439,0.154,0.000,0.250,0.000,0.690,0.698,0.000,0.000,-0.005,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,0.000,0.000,0.237,0.000,0.237,0.026,0.715,0.000,0.000
2005,0.494,0.196,0.023,0.100,0.000,0.000,0.000,-0.042,0.000,0.000,0.000,0.000,0.000,0.610,0.518,0.000,0.146,0.000,0.000,0.000,0.439,0.154,0.000,0.250,0.000,0.690,0.698,0.000,0.000,-0.005,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,0.000,0.000,0.237,0.000,0.237,0.026,0.715,0.000,0.000
2006,0.494,0.196,0.023,0.100,0.000,0.000,0.000,-0.042,0.000,0.000,0.000,0.000,0.000,0.610,0.518,0.000,0.146,0.000,0.000,0.000,0.439,0.154,0.000,0.250,0.000,0.690,0.698,0.000,0.000,-0.005,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,0.000,0.000,0.237,0.000,0.237,0.026,0.715,0.000,0.000
2007,0.494,0.196,0.023,0.100,0.000,0.000,0.000,-0.042,0.000,0.000,0.000,0.000,0.000,0.610,0.518,0.000,0.146,0.000,0.000,0.000,0.439,0.154,0.000,0.250,0.000,0.690,0.698,0.000,0.000,-0.005,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,0.000,0.000,0.237,0.000,0.237,0.026,0.715,-0.383,-1.000
2008,0.495,0.191,0.023,0.099,0.000,0.000,0.000,-0.042,0.000,0.000,0.000,0.000,0.000,0.611,0.518,0.000,0.146,0.000,0.000,0.000,0.439,0.154,0.000,0.250,0.000,0.685,0.698,0.000,0.000,-0.005,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,0.000,0.000,0.237,0.000,0.237,0.026,0.715,-0.385,-0.995
2009,0.496,0.176,0.023,0.097,0.000,0.000,0.000,-0.042,0.000,0.000,0.000,0.000,0.000,0.612,0.518,0.000,0.146,0.000,0.000,0.000,0.439,0.154,0.000,0.250,0.000,0.672,0.698,0.000,0.000,-0.005,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,0.000,0.000,0.237,0.000,0.237,0.026,0.715,-0.390,-0.981
