,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
3250,-0.084,0.000,0.000,0.000,0.160,-0.250,0.000,0.000,0.000,0.000,0.000,0.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.547,0.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.221,0.000,0.221,0.000,0.215,0.000,0.000
3251,-0.084,0.000,0.000,0.000,0.160,-0.250,0.000,0.000,0.000,0.000,0.000,0.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.544,0.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.219,0.000,0.219,0.000,0.213,0.000,0.000
3252,-0.082,0.000,0.000,0.000,0.160,-0.250,0.000,0.000,0.000,0.000,0.000,0.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.539,0.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.218,0.000,0.218,0.000,0.212,0.000,0.000
3253,-0.078,0.000,0.000,0.000,0.160,-0.250,0.000,0.000,0.000,0.000,0.000,0.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.533,0.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.000,0.216,0.000,0.210,0.000,0.000
3254,-0.073,0.000,0.000,0.000,0.160,-0.250,0.000,0.000,0.000,0.000,0.000,0.366,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.525,0.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.214,0.000,0.214,0.000,0.208,0.000,0.000
3255,-0.066,0.000,0.000,0.000,0.160,-0.250,0.000,0.000,0.000,0.000,0.000,0.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.515,0.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.212,0.000,0.212,0.000,0.207,0.000,0.000
3256,-0.057,0.000,0.000,0.000,0.160,-0.250,0.000,0.000,0.000,0.000,0.000,0.363,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.504,0.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.000,0.211,0.000,0.205,0.000,0.000
3257,-0.046,0.000,0.000,0.000,0.160,-0.250,0.000,0.000,0.000,0.000,0.000,0.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.490,0.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.209,0.000,0.209,0.000,0.203,0.000,0.000
3258,-0.033,0.000,0.000,0.000,0.160,-0.250,0.000,0.000,0.000,0.000,0.000,0.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.448,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.207,0.000,0.207,0.000,0.201,0.000,0.000
3259,-0.018,0.000,0.000,0.000,0.160,-0.250,0.000,0.000,0.000,0.000,0.000,0.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.364,0.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.205,0.000,0.205,0.000,0.199,0.000,0.000
3260,0.000,0.000,0.000,0.000,0.160,-0.250,0.000,0.000,0.000,0.000,0.000,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.258,0.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.203,0.000,0.203,0.000,0.198,0.000,0.000
3261,0.034,0.000,0.000,0.000,0.160,-0.250,0.000,0.000,0.000,0.000,0.000,0.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000,0.000,0.000,0.000,0.000,0.149,0.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.201,0.000,0.201,0.000,0.196,0.000,0.000
3262,0.095,0.000,0.000,0.000,0.160,-0.250,0.000,0.000,0.000,0.000,0.000,0.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,0.000,0.000,0.000,0.000,0.000,0.057,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.200,0.000,0.194,0.000,0.000
3263,0.176,0.000,0.000,0.000,0.160,-0.250,0.000,0.000,0.000,0.000,0.000,0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.198,0.000,0.198,0.000,0.192,0.000,0.000
