,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
931,0.141,-0.000,0.126,-0.092,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.547,0.000,0.000,0.000,0.004,0.000,0.010,0.018,0.000,0.000,0.000,0.024,0.030,0.000,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.249,0.000,0.000,0.000,0.000,0.084,0.000,0.084,0.000,0.082,0.228,0.001
932,0.141,-0.000,0.125,-0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.547,0.000,0.000,0.000,0.004,0.000,0.010,0.018,0.000,0.000,0.000,0.024,0.030,0.000,0.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.249,0.000,0.000,0.000,0.000,0.084,0.000,0.084,0.000,0.082,0.227,0.001
933,0.141,-0.000,0.125,-0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.547,0.000,0.000,0.000,0.004,0.000,0.010,0.018,0.000,0.000,0.000,0.024,0.030,0.000,0.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.249,0.000,0.000,0.000,0.000,0.084,0.000,0.084,0.000,0.082,0.226,0.001
934,0.140,-0.000,0.125,-0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.547,0.000,0.000,0.000,0.004,0.000,0.010,0.018,0.000,0.000,0.000,0.024,0.030,0.000,0.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.249,0.000,0.000,0.000,0.000,0.084,0.000,0.084,0.000,0.082,0.226,0.001
935,0.140,-0.000,0.124,-0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.548,0.000,0.000,0.000,0.004,0.000,0.010,0.018,0.000,0.000,0.000,0.024,0.030,0.000,0.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.249,0.000,0.000,0.000,0.000,0.084,0.000,0.084,0.000,0.082,0.225,0.001
936,0.140,-0.000,0.124,-0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.548,0.000,0.000,0.000,0.004,0.000,0.010,0.018,0.000,0.000,0.000,0.024,0.030,0.000,0.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.249,0.000,0.000,0.000,0.000,0.084,0.000,0.084,0.000,0.082,0.225,0.001
937,0.140,-0.000,0.124,-0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.548,0.000,0.000,0.000,0.004,0.000,0.010,0.018,0.000,0.000,0.000,0.024,0.030,0.000,0.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.249,0.000,0.000,0.000,0.000,0.084,0.000,0.084,0.000,0.082,0.225,0.001
938,0.139,-0.000,0.123,-0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.549,0.000,0.000,0.000,0.004,0.000,0.010,0.018,0.000,0.000,0.000,0.024,0.030,0.000,0.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.249,0.000,0.000,0.000,0.000,0.084,0.000,0.084,0.000,0.082,0.224,0.001
939,0.139,-0.000,0.123,-0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.549,0.000,0.000,0.000,0.004,0.000,0.010,0.018,0.000,0.000,0.000,0.024,0.030,0.000,0.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.249,0.000,0.000,0.000,0.000,0.084,0.000,0.084,0.000,0.082,0.224,0.001
940,0.139,-0.000,0.123,-0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.549,0.000,0.000,0.000,0.004,0.000,0.010,0.018,0.000,0.000,0.000,0.024,0.030,0.000,0.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.249,0.000,0.000,0.000,0.000,0.084,0.000,0.084,0.000,0.081,0.224,0.001
