,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
3590,0.140,0.230,0.200,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.365,0.221,0.240,0.000,0.210,0.000,0.000,0.174,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.384,0.126,0.783,0.662,-0.377
3591,0.140,0.230,0.200,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.365,0.221,0.240,0.000,0.210,0.000,0.000,0.174,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.384,0.126,0.783,0.662,-0.377
3592,0.140,0.230,0.200,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.365,0.221,0.240,0.000,0.210,0.000,0.000,0.174,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.384,0.126,0.783,0.662,-0.377
3593,0.140,0.230,0.200,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.365,0.221,0.240,0.000,0.210,0.000,0.000,0.174,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.384,0.126,0.783,0.662,-0.377
3594,0.140,0.230,0.200,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.365,0.221,0.240,0.000,0.210,0.000,0.000,0.174,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.384,0.126,0.783,0.662,-0.377
3595,0.140,0.230,0.200,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.365,0.221,0.240,0.000,0.210,0.000,0.000,0.174,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.384,0.126,0.783,0.662,-0.377
3596,0.140,0.230,0.200,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.365,0.169,0.240,0.000,0.210,0.000,0.000,0.174,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.384,0.126,0.783,0.662,-0.377
3597,0.140,0.230,0.200,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.365,0.073,0.240,0.000,0.210,0.000,0.000,0.174,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.384,0.126,0.783,0.662,-0.377
3598,0.140,0.230,0.200,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.365,0.021,0.240,0.000,0.210,0.000,0.000,0.174,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.384,0.126,0.783,0.662,-0.377
3599,0.140,0.230,0.200,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.365,0.021,0.240,0.000,0.210,0.000,0.000,0.174,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.384,0.126,0.783,0.662,-0.377
3600,0.140,0.230,0.200,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.365,0.021,0.240,0.000,0.210,0.000,0.000,0.174,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.384,0.126,0.783,0.662,-0.377
3601,0.140,0.230,0.200,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.365,0.021,0.240,0.000,0.210,0.000,0.000,0.174,0.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.356,0.000,0.356,0.126,0.756,0.662,-0.377
3602,0.140,0.230,0.200,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.248,0.011,0.240,0.000,0.210,0.201,0.000,0.226,0.175,0.114,0.000,0.000,0.023,-0.033,0.000,0.000,0.351,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.274,0.000,0.274,0.126,0.686,0.662,-0.377
3603,0.140,0.230,0.200,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.120,0.000,0.240,0.000,0.210,0.398,0.000,0.280,0.228,0.219,0.000,0.000,0.046,-0.066,0.000,0.000,0.550,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.000,0.216,0.126,0.638,0.662,-0.377
