,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
832,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.524,0.631,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.034,0.043,0.000,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.311,0.000,0.311,0.000,0.304,0.000,0.000
833,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.524,0.631,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.034,0.043,0.000,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.311,0.000,0.311,0.000,0.304,0.000,0.000
834,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.458,0.623,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.034,0.043,0.000,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.262,0.000,0.262,0.000,0.255,0.000,0.000
835,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292,0.606,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.034,0.043,0.000,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.164,0.000,0.164,0.000,0.160,0.000,0.000
836,0.079,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.142,0.584,0.000,0.000,0.000,0.000,0.000,0.001,0.019,0.016,0.000,0.000,0.034,0.043,0.000,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.076,0.000,0.076,0.000,0.086,0.000,0.000
837,0.079,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.149,0.548,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.054,0.000,0.000,0.034,0.043,0.000,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.000,0.045,0.000,0.085,0.000,0.000
838,0.079,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.267,0.469,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.097,0.000,0.000,0.034,0.043,0.000,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.000,0.062,0.000,0.134,0.000,0.000
839,0.079,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.344,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.144,0.126,0.000,0.000,0.034,0.043,0.000,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.000,0.072,0.000,0.165,0.000,0.000
840,0.079,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.369,0.216,0.000,0.000,0.000,0.143,0.000,0.000,0.155,0.135,0.000,0.000,0.057,0.155,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.000,0.074,0.000,0.176,0.000,0.000
841,0.079,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.372,0.104,0.000,0.000,0.000,0.382,0.000,0.000,0.192,0.138,0.000,0.000,0.082,0.275,0.000,0.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.118,0.000,0.220,0.000,0.000
842,0.079,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.189,0.043,0.000,0.000,0.000,0.482,0.000,0.000,0.154,0.073,0.000,0.000,0.085,0.293,0.027,0.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.137,0.000,0.137,0.000,0.187,0.000,0.000
843,0.079,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.467,0.000,0.000,0.069,0.004,0.000,0.000,0.085,0.290,0.093,0.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.096,0.000,0.096,0.000,0.095,0.000,0.000
844,0.079,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.308,0.000,0.000,0.028,0.001,0.041,0.026,0.113,0.255,0.171,0.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.076,0.000,0.076,0.000,0.075,0.000,0.000
845,0.079,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.092,0.057,0.126,0.101,0.236,0.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.000,0.071,0.000,0.071,0.000,0.000
846,0.079,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.062,0.133,0.105,0.264,0.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.000,0.075,0.000,0.075,0.000,0.000
847,0.071,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.062,0.133,0.105,0.216,0.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.000,0.075,0.000,0.075,0.000,0.000
848,0.051,0.000,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.092,0.057,0.126,0.042,0.125,0.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.000,0.071,0.000,0.071,0.000,0.000
