,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
1125,0.000,0.000,0.000,0.000,0.270,0.210,0.000,0.000,0.000,0.457,0.000,0.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.342,0.089,0.000,0.000,0.000,0.000,-0.000,0.000,-0.000,0.132,0.000
1126,0.000,0.000,0.000,0.000,0.270,0.210,0.000,0.000,0.000,0.463,0.001,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.400,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.354,0.089,0.000,0.000,0.001,0.000,0.001,0.000,0.001,0.132,0.000
1127,-0.000,0.000,0.000,0.000,0.270,0.210,0.000,0.000,0.000,0.477,0.003,0.518,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.004,0.000,0.000,0.000,0.000,0.007,0.000,0.000,-0.000,0.399,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.368,0.089,0.000,0.000,0.004,0.000,0.004,0.000,0.003,0.132,0.000
1128,-0.000,0.000,0.000,0.000,0.269,0.209,0.000,0.000,0.000,0.488,0.005,0.523,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.008,0.000,0.000,0.000,0.000,0.013,0.000,0.000,-0.000,0.398,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.383,0.089,0.000,0.000,0.007,0.000,0.007,0.000,0.007,0.132,0.000
1129,-0.000,0.000,0.000,0.000,0.267,0.208,0.000,0.000,0.000,0.494,0.008,0.527,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.012,0.000,0.000,0.000,0.000,0.020,0.000,0.000,-0.000,0.396,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.397,0.089,0.000,0.000,0.011,0.000,0.011,0.000,0.011,0.132,0.000
1130,-0.000,0.000,0.000,0.000,0.265,0.206,0.000,0.000,0.000,0.500,0.011,0.529,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.017,0.000,0.000,0.000,0.000,0.027,0.001,0.000,-0.000,0.392,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.412,0.089,0.000,0.000,0.015,0.000,0.015,0.000,0.015,0.132,0.000
1131,-0.000,0.000,0.000,0.000,0.262,0.204,0.000,0.000,0.000,0.504,0.015,0.531,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.022,0.000,0.000,0.000,0.000,0.035,0.001,0.000,-0.000,0.388,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.425,0.089,0.000,0.000,0.020,0.000,0.020,0.000,0.019,0.132,0.000
1132,-0.000,0.000,0.000,0.000,0.259,0.201,0.000,0.000,0.000,0.507,0.019,0.532,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.027,0.000,0.000,0.000,0.000,0.043,0.002,0.000,-0.000,0.383,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.437,0.089,0.000,0.000,0.024,0.000,0.024,0.000,0.023,0.132,0.000
1133,-0.000,0.000,0.000,0.000,0.255,0.198,0.000,0.000,0.000,0.509,0.023,0.533,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.033,0.000,0.000,0.000,0.000,0.052,0.002,0.000,-0.000,0.378,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.446,0.150,0.000,0.000,0.029,0.000,0.029,0.000,0.028,-0.490,0.000
1134,-0.000,0.000,0.000,0.000,0.251,0.195,0.000,0.000,0.000,0.511,0.027,0.533,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.038,0.000,0.000,0.000,0.000,0.061,0.003,0.000,-0.000,0.371,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.453,0.167,0.000,0.000,0.034,0.000,0.034,0.000,0.032,-0.956,0.001
1135,-0.000,0.000,0.000,0.000,0.246,0.191,0.000,0.000,0.000,0.512,0.031,0.532,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.044,0.000,0.000,0.000,0.000,0.069,0.004,0.000,-0.000,0.365,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.180,0.000,0.000,0.038,0.000,0.038,0.000,0.037,-0.790,0.003
1136,-0.000,0.000,0.000,0.000,0.241,0.188,0.000,0.000,0.000,0.513,0.036,0.532,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.049,0.000,0.000,0.000,0.000,0.078,0.005,0.000,-0.000,0.357,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.458,0.191,0.000,0.000,0.043,0.000,0.043,0.000,0.041,-0.599,0.004
1137,-0.000,0.000,0.000,0.000,0.236,0.184,0.000,0.000,0.000,0.514,0.041,0.531,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.055,0.000,0.000,0.000,0.000,0.087,0.005,0.000,-0.000,0.350,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.197,0.000,0.000,0.047,0.000,0.047,0.000,0.045,-0.403,0.006
1138,-0.000,0.000,0.000,0.000,0.230,0.179,0.000,0.000,0.000,0.514,0.046,0.530,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.060,0.000,0.000,0.000,0.000,0.095,0.006,0.000,-0.000,0.341,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.462,0.201,0.000,0.000,0.051,0.000,0.051,0.000,0.050,-0.213,0.007
1139,-0.000,0.000,0.000,0.000,0.225,0.175,0.000,0.000,0.000,0.514,0.051,0.529,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.065,0.000,0.000,0.000,0.000,0.104,0.007,0.000,-0.000,0.333,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.465,0.202,0.000,0.000,0.055,0.000,0.055,0.000,0.053,-0.041,-0.007
