,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
981,0.240,0.000,0.000,0.145,0.000,0.000,0.000,0.005,0.000,0.000,0.156,0.485,0.017,0.000,0.402,0.090,0.217,0.013,0.521,0.000,0.473,0.352,0.015,0.071,0.000,0.524,0.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.182,0.000,0.182,0.000,0.217,-1.000,-0.445
982,0.240,0.000,0.000,0.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.419,0.017,0.000,0.410,0.181,0.100,0.000,0.540,0.000,0.473,0.380,0.029,0.141,0.000,0.501,0.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.123,0.000,0.123,0.000,0.160,-1.000,-0.447
983,0.240,0.000,0.000,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.156,0.333,0.017,0.000,0.377,0.090,0.100,0.001,0.456,0.000,0.473,0.321,0.015,0.071,0.000,0.474,0.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.078,0.000,0.000,0.000,0.150,0.000,0.150,0.000,0.186,-1.000,-0.446
984,0.240,0.000,0.000,0.117,0.000,0.000,0.000,0.000,0.000,0.000,0.465,0.286,0.011,0.000,0.305,0.000,0.100,0.012,0.270,0.000,0.406,0.190,0.000,0.000,0.000,0.444,0.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.250,0.000,0.000,0.000,0.185,0.000,0.185,0.000,0.197,-1.000,-0.440
985,0.240,0.000,0.000,0.085,0.000,0.000,0.000,0.000,0.000,0.000,0.728,0.352,0.005,0.000,0.233,0.000,0.100,0.034,0.084,0.000,0.310,0.059,0.000,0.000,0.000,0.411,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.096,-0.422,0.000,0.000,0.000,0.201,0.000,0.201,0.000,0.197,-1.000,-0.430
986,0.240,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.834,0.496,0.003,0.000,0.200,0.000,0.100,0.046,0.000,0.157,0.258,0.000,0.000,0.000,0.000,0.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.306,-0.500,0.000,0.000,0.000,0.202,0.000,0.202,0.000,0.197,-1.000,-0.414
987,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.897,0.640,0.001,0.000,0.200,0.000,0.074,0.046,0.000,0.313,0.194,0.000,0.060,0.000,0.000,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.516,-0.370,0.000,0.000,0.000,0.186,0.000,0.186,0.059,0.180,-1.000,-0.392
988,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.705,0.000,0.000,0.200,0.000,0.026,0.046,0.000,0.314,0.069,0.000,0.170,0.000,0.000,0.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.612,-0.130,0.000,0.000,0.000,0.151,0.000,0.151,0.169,0.147,-1.000,-0.362
989,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.609,0.000,0.000,0.200,0.000,0.000,0.046,0.000,0.315,0.000,0.000,0.230,0.000,0.000,0.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.586,0.000,0.000,0.000,0.000,0.131,0.000,0.131,0.229,0.127,-1.000,0.077
990,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.450,0.000,0.000,0.200,0.000,0.000,0.016,0.000,0.311,0.000,0.000,0.230,0.000,0.000,0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.516,0.000,0.000,0.000,0.000,0.144,0.000,0.144,0.216,0.140,-1.000,0.500
991,0.240,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.872,0.367,0.000,0.000,0.200,0.000,0.000,0.010,0.045,0.300,0.034,0.000,0.230,0.000,0.000,0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.418,0.000,0.000,0.000,0.000,0.216,0.000,0.216,0.183,0.210,-1.000,0.500
992,0.240,0.000,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.520,0.336,0.000,0.000,0.200,0.000,0.000,0.000,0.091,0.277,0.094,0.000,0.230,0.000,0.000,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.306,0.000,0.000,0.000,0.000,0.219,0.000,0.219,0.139,0.213,-1.000,0.370
993,0.240,0.000,0.000,0.000,0.063,0.000,0.000,0.000,0.000,0.000,0.522,0.337,0.000,0.000,0.200,0.000,0.000,0.001,0.047,0.240,0.124,0.000,0.230,0.000,0.000,0.126,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.194,0.000,0.000,0.000,0.000,0.136,0.000,0.136,0.090,0.132,-1.000,0.090
994,0.240,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.523,0.338,0.008,0.000,0.200,0.012,0.000,0.002,0.003,0.192,0.370,0.000,0.232,0.009,0.000,0.096,0.000,0.000,0.000,0.000,0.000,0.094,0.000,0.000,0.000,0.000,0.000,0.096,0.000,0.000,0.000,0.000,0.107,0.000,0.107,0.045,0.113,-1.000,-0.220
995,0.240,0.000,0.000,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.664,0.335,0.001,0.000,0.200,0.217,0.000,0.000,0.099,0.216,0.209,0.000,0.249,0.087,0.000,0.069,0.000,0.228,0.000,0.000,0.000,0.182,0.000,0.000,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.102,0.000,0.102,0.013,0.139,-1.000,-0.399
996,0.240,0.000,0.000,0.000,0.196,0.000,0.000,0.000,0.000,0.000,0.838,0.341,0.000,0.000,0.200,0.511,0.000,0.016,0.269,0.274,0.036,0.000,0.282,0.230,0.000,0.046,0.000,0.652,0.000,0.000,0.000,0.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.166,0.000,0.166,0.000,0.241,-1.000,-0.399
997,0.240,0.000,0.000,0.000,0.209,0.000,0.000,0.000,0.000,0.000,0.969,0.354,0.000,0.000,0.200,0.519,0.000,0.030,0.174,0.145,0.018,0.000,0.298,0.324,0.000,0.027,0.000,0.880,0.000,0.000,0.000,0.337,0.000,0.000,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.245,0.000,0.245,0.000,0.297,-1.000,-0.398
998,0.240,0.000,0.000,0.000,0.211,0.000,0.000,0.000,0.000,0.000,0.968,0.359,0.000,0.000,0.200,0.187,0.000,0.024,0.054,0.039,0.000,0.000,0.260,0.146,0.000,0.012,0.000,0.880,0.000,0.000,0.000,0.364,0.000,0.000,0.000,0.000,0.000,0.235,0.000,0.000,0.000,0.000,0.191,0.000,0.191,0.000,0.206,-1.000,-0.398
999,0.240,0.000,0.000,0.000,0.217,0.000,0.000,0.000,0.000,0.000,0.916,0.361,0.000,0.000,0.200,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.230,0.000,0.000,0.003,0.000,0.880,0.000,0.000,0.000,0.364,0.000,0.000,0.000,0.000,0.000,0.397,0.000,0.000,0.000,0.000,0.127,0.000,0.127,0.000,0.123,-1.000,-0.397
1000,0.240,0.000,0.000,0.000,0.224,0.000,0.000,0.000,0.000,0.000,1.000,0.359,0.000,0.000,0.233,0.000,0.000,0.006,0.090,0.091,0.000,0.000,0.230,0.000,0.000,0.000,0.000,0.880,0.000,0.000,0.000,0.364,0.000,0.000,0.000,0.000,0.000,0.470,0.000,0.000,0.000,0.000,0.123,0.000,0.123,0.000,0.180,-1.000,-0.397
1001,0.240,0.002,0.000,0.000,0.232,0.000,0.000,0.000,0.000,0.000,1.000,0.347,0.000,0.000,0.314,0.000,0.000,0.001,0.241,0.256,0.000,0.000,0.230,0.000,0.000,0.000,0.000,0.880,0.000,0.000,0.000,0.364,0.000,0.000,0.000,0.000,0.000,0.470,0.000,0.000,0.000,0.000,0.114,0.000,0.114,0.000,0.270,-1.000,-0.396
1002,0.240,0.007,0.000,0.000,0.237,0.000,0.000,0.000,0.000,0.000,1.000,0.347,0.000,0.000,0.420,0.000,0.000,0.001,0.361,0.411,0.000,0.000,0.230,0.000,0.000,0.000,0.000,0.880,0.000,0.000,0.000,0.364,0.000,0.000,0.000,0.000,0.000,0.470,0.000,0.000,0.000,0.000,0.117,0.000,0.117,0.000,0.353,-1.000,-0.395
1003,0.240,0.018,0.000,0.000,0.239,0.000,0.000,0.000,0.000,0.000,1.000,0.341,0.000,0.000,0.526,0.000,0.000,0.000,0.180,0.405,0.000,0.000,0.230,0.000,0.000,0.000,0.000,0.880,0.000,0.000,0.000,0.364,0.000,0.000,0.000,0.000,0.000,0.470,0.000,0.000,0.000,0.000,0.214,0.000,0.214,0.000,0.329,-1.000,-0.393
