,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
44,0.171,0.443,0.326,0.607,0.000,0.389,0.169,0.000,0.127,0.000,0.000,0.000,0.000,0.000,0.169,0.190,0.381,0.063,0.000,0.000,0.000,0.000,0.126,0.148,0.000,0.169,0.308,0.000,0.000,0.000,0.319,0.000,0.225,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.195,0.000,0.195,0.054,0.190,-0.532,-0.578
45,0.171,0.443,0.326,0.607,0.000,0.389,0.169,0.000,0.127,0.000,0.000,0.000,0.000,0.000,0.169,0.190,0.381,0.063,0.000,0.000,0.000,0.000,0.126,0.148,0.000,0.169,0.308,0.000,0.000,0.000,0.319,0.000,0.225,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.195,0.000,0.195,0.054,0.190,-0.532,-0.575
46,0.171,0.443,0.326,0.607,0.000,0.389,0.169,0.000,0.127,0.000,0.000,0.000,0.000,0.000,0.169,0.190,0.381,0.063,0.000,0.000,0.000,0.000,0.126,0.148,0.000,0.169,0.308,0.000,0.000,0.000,0.319,0.000,0.225,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.195,0.000,0.195,0.054,0.190,-0.532,-0.573
47,0.171,0.443,0.326,0.607,0.000,0.389,0.169,0.000,0.127,0.000,0.000,0.000,0.000,0.000,0.157,0.190,0.353,0.058,0.000,0.000,0.000,0.000,0.118,0.148,0.000,0.169,0.302,0.000,0.000,0.000,0.319,0.000,0.225,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.191,0.000,0.191,0.050,0.186,-0.532,-0.572
48,0.171,0.443,0.326,0.607,0.000,0.389,0.169,0.000,0.127,0.000,0.000,0.000,0.000,0.000,0.126,0.190,0.282,0.047,0.000,0.000,0.000,0.000,0.101,0.148,0.000,0.169,0.285,0.000,0.000,0.000,0.319,0.000,0.225,0.000,0.000,0.000,0.000,0.000,0.401,0.000,0.000,0.000,0.181,0.000,0.181,0.040,0.176,-0.532,-0.571
49,0.171,0.443,0.326,0.607,0.000,0.389,0.169,0.000,0.127,0.000,0.000,0.000,0.000,0.000,0.085,0.190,0.191,0.032,0.000,0.000,0.000,0.000,0.078,0.148,0.000,0.169,0.264,0.000,0.000,0.000,0.319,0.000,0.225,0.000,0.000,0.000,0.000,0.000,0.402,0.000,0.000,0.000,0.168,0.000,0.168,0.027,0.163,-0.532,-0.570
50,0.171,0.443,0.326,0.606,0.000,0.389,0.169,0.000,0.127,0.000,0.000,0.000,0.000,0.000,0.044,0.190,0.099,0.016,0.000,0.000,0.000,0.000,0.055,0.148,0.000,0.169,0.243,0.000,0.000,0.000,0.319,0.000,0.225,0.000,0.000,0.000,0.000,0.000,0.402,0.000,0.000,0.000,0.155,0.000,0.155,0.014,0.150,-0.532,-0.570
51,0.171,0.443,0.326,0.606,0.000,0.389,0.169,0.000,0.127,0.000,0.000,0.000,0.000,0.000,0.013,0.190,0.028,0.005,0.000,0.000,0.000,0.000,0.038,0.148,0.000,0.169,0.227,0.000,0.000,0.000,0.319,0.000,0.225,0.000,0.000,0.000,0.000,0.000,0.403,0.000,0.000,0.000,0.145,0.000,0.145,0.004,0.140,-0.532,-0.570
52,0.171,0.443,0.326,0.606,0.000,0.389,0.169,0.000,0.127,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.148,0.000,0.169,0.220,0.000,0.000,0.000,0.319,0.000,0.225,0.000,0.000,0.000,0.000,0.000,0.404,0.000,0.000,0.000,0.140,0.000,0.140,0.000,0.136,-0.532,-0.570
53,0.171,0.443,0.326,0.606,0.000,0.389,0.169,0.000,0.127,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.148,0.000,0.169,0.220,0.000,0.000,0.000,0.319,0.000,0.225,0.000,0.000,0.000,0.000,0.000,0.405,0.000,0.000,0.000,0.141,0.000,0.141,0.000,0.137,-0.532,-0.570
