,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
2546,0.000,0.000,0.000,0.208,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.209,0.000,0.012,-0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,0.000,0.000,0.181,0.000,0.181,0.000,0.176,0.012,0.000
2547,0.000,0.000,0.000,0.207,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.209,0.000,0.012,-0.025,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.004,0.000,0.000,0.000,0.185,-0.000,0.185,0.000,0.180,0.011,0.000
2548,0.000,0.000,0.000,0.203,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.209,0.000,0.012,-0.025,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.004,0.000,0.000,0.000,0.183,-0.000,0.183,0.000,0.178,0.009,0.000
2549,0.000,0.000,0.000,0.198,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.209,0.000,0.012,-0.025,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.005,0.000,0.000,0.000,0.166,-0.001,0.166,0.000,0.161,0.007,0.000
2550,0.000,0.000,0.000,0.194,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.209,0.000,0.012,-0.025,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.005,0.000,0.000,0.000,0.143,-0.001,0.143,0.000,0.139,0.005,0.000
2551,0.000,0.000,0.000,0.192,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.209,0.000,0.012,-0.025,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.005,0.000,0.000,0.000,0.120,-0.002,0.120,0.000,0.117,0.003,0.000
2552,0.000,0.000,0.000,0.193,0.000,0.000,0.000,0.000,0.000,0.018,0.015,0.224,0.000,0.012,-0.025,0.001,0.000,0.009,0.015,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.006,0.000,0.000,0.000,0.145,-0.003,0.145,0.000,0.141,0.000,0.000
2553,0.000,0.000,0.000,0.199,0.000,0.000,0.000,0.000,0.000,0.018,0.029,0.238,0.000,0.012,-0.025,0.000,0.000,0.017,0.029,0.000,0.000,0.000,0.000,0.000,0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.006,0.000,0.000,0.000,0.188,-0.004,0.188,0.000,0.183,-0.108,0.000
2554,0.000,0.000,0.000,0.211,0.000,0.000,0.000,0.000,0.000,0.017,0.026,0.237,0.000,0.012,-0.025,0.063,0.000,0.015,0.026,0.000,0.000,0.000,0.000,0.000,0.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.007,0.000,0.000,0.000,0.256,-0.005,0.256,0.000,0.249,-0.535,0.000
2555,0.000,0.000,0.000,0.352,0.000,0.000,0.000,0.000,0.000,0.016,0.018,0.232,0.000,0.012,-0.025,0.144,0.000,0.011,0.018,0.000,0.000,0.000,0.000,0.000,0.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.008,0.000,0.000,0.000,0.246,-0.007,0.246,0.000,0.239,-0.832,0.000
2556,0.000,0.000,0.000,0.372,0.000,0.000,0.000,0.000,0.000,0.014,0.009,0.229,0.000,0.012,-0.025,0.157,0.000,0.005,0.009,0.000,0.000,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.008,0.000,0.000,0.000,0.207,-0.008,0.207,0.000,0.202,-0.851,0.000
2557,0.000,0.000,0.000,0.377,0.000,0.000,0.000,0.000,0.000,0.011,0.001,0.228,0.000,0.012,-0.025,0.136,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.009,0.000,0.000,0.000,0.139,-0.009,0.139,0.000,0.135,-0.832,0.000
2558,0.000,0.000,0.000,0.370,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.234,0.000,0.009,-0.025,0.068,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.010,0.000,0.000,0.000,0.088,-0.011,0.088,0.000,0.086,-0.524,0.001
2559,0.000,0.000,0.000,0.354,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.243,0.000,0.006,-0.025,0.004,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.010,0.000,0.000,0.000,0.079,-0.012,0.079,0.000,0.077,-0.070,0.001
2560,0.000,0.000,0.000,0.326,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.252,0.000,0.002,-0.025,-0.009,0.000,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.011,0.000,0.000,0.000,0.086,-0.014,0.086,0.000,0.083,-0.015,0.001
2561,0.000,0.000,0.000,0.285,0.000,0.000,0.000,0.000,0.000,-0.002,0.001,0.261,0.000,-0.002,-0.025,-0.005,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.012,0.000,0.000,0.000,0.106,-0.016,0.106,0.000,0.103,-0.007,0.001
2562,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,-0.007,0.008,0.274,0.000,-0.006,-0.025,0.000,0.000,0.004,0.008,0.000,0.000,0.000,0.000,0.000,0.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.013,0.000,0.000,0.000,0.142,-0.017,0.142,0.000,0.138,-0.004,0.001
2563,0.000,0.000,0.000,0.208,0.000,0.000,0.000,0.000,0.000,-0.011,0.024,0.295,0.000,-0.009,-0.025,-0.006,0.000,0.014,0.024,0.000,0.012,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.013,0.000,0.000,0.000,0.195,-0.019,0.195,0.000,0.190,-0.003,0.001
2564,0.000,0.000,0.000,0.204,0.000,0.000,0.000,0.000,0.000,-0.017,0.024,0.298,0.000,-0.010,-0.025,0.000,0.000,0.014,0.024,0.000,0.042,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.014,0.000,0.000,0.000,0.202,-0.021,0.202,0.000,0.196,-0.003,0.001
2565,0.000,0.000,0.000,0.208,0.000,0.000,0.000,0.000,0.000,-0.026,0.024,0.299,0.000,-0.011,-0.025,0.040,0.000,0.014,0.024,0.000,0.099,0.000,0.000,0.000,0.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.015,0.000,0.000,0.000,0.207,-0.022,0.207,0.000,0.202,-0.002,0.000
2566,0.000,0.000,0.000,0.195,0.000,0.000,0.000,0.000,0.000,-0.039,0.024,0.295,0.001,-0.009,-0.025,0.090,0.000,0.013,0.024,0.000,0.148,0.000,0.000,0.000,0.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.015,0.000,0.000,0.000,0.202,-0.024,0.202,0.000,0.197,0.000,0.000
2567,0.000,0.000,0.000,0.180,0.000,0.000,0.000,0.000,0.000,-0.052,0.024,0.287,0.001,-0.005,-0.025,0.132,0.000,0.013,0.024,0.000,0.151,0.000,0.000,0.000,0.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.016,0.000,0.000,0.000,0.188,-0.025,0.188,0.000,0.183,0.011,-0.007
2568,0.000,0.000,0.000,0.169,0.000,0.000,0.000,0.000,0.000,-0.060,0.024,0.276,0.001,0.002,-0.025,0.180,0.000,0.013,0.027,0.000,0.133,0.000,0.000,0.000,0.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.016,0.000,0.000,0.000,0.185,-0.027,0.185,0.000,0.179,0.015,-0.007
2569,0.000,0.000,0.000,0.158,0.000,0.000,0.000,0.000,0.000,-0.061,0.024,0.263,0.000,0.012,-0.025,0.225,0.000,0.013,0.032,0.000,0.101,0.000,0.000,0.000,0.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.017,0.000,0.000,0.000,0.202,-0.028,0.202,0.000,0.196,-0.030,0.048
2570,0.000,0.000,0.000,0.149,0.000,0.000,0.000,0.000,0.000,-0.060,0.024,0.250,0.000,0.026,-0.025,0.252,0.000,0.013,0.036,0.000,0.066,0.000,0.000,0.000,0.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.017,0.000,0.000,0.000,0.212,-0.029,0.212,0.000,0.206,-0.552,0.328
