,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
505,0.006,0.000,0.000,0.000,0.000,-0.250,0.000,0.002,0.000,0.000,0.426,0.354,0.000,0.000,0.000,0.000,0.000,0.002,0.205,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.282,0.000,0.282,0.000,0.348,-0.002,0.000
506,0.006,0.000,0.000,0.000,0.000,-0.250,0.000,0.002,0.000,0.000,0.426,0.354,0.000,0.000,0.000,0.000,0.000,0.002,0.205,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.282,0.000,0.282,0.000,0.348,-0.002,0.000
507,0.006,0.000,0.000,0.000,0.000,-0.250,0.000,0.002,0.000,0.000,0.426,0.354,0.000,0.000,0.000,0.000,0.000,0.002,0.205,0.098,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.282,0.000,0.282,0.000,0.348,-0.002,0.000
508,0.006,0.000,0.000,0.000,0.000,-0.250,0.000,0.002,0.000,0.000,0.364,0.354,0.000,0.000,0.000,0.000,0.000,0.002,0.170,0.073,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.257,0.000,0.257,0.000,0.306,-0.002,0.000
509,0.006,0.000,0.000,0.000,0.000,-0.250,0.000,0.002,0.000,0.000,0.290,0.339,0.000,0.000,0.000,0.104,0.000,0.003,0.096,0.041,0.000,0.000,0.016,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.171,0.000,0.171,0.000,0.197,-0.002,0.000
510,0.006,0.000,0.000,0.000,0.000,-0.250,0.000,0.002,0.000,0.000,0.277,0.302,0.000,0.000,0.000,0.320,0.000,0.004,0.047,0.025,0.000,0.000,0.050,0.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.000,0.105,0.000,0.121,-0.002,0.000
511,0.006,0.000,0.000,0.000,0.000,-0.250,0.000,0.002,0.000,0.000,0.289,0.253,0.000,0.000,0.000,0.505,0.000,0.005,0.026,0.011,0.000,0.000,0.079,0.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.000,0.099,0.000,0.104,-0.002,0.000
512,0.006,0.000,0.000,0.000,0.000,-0.250,0.000,0.002,0.000,0.000,0.330,0.201,0.000,0.000,0.000,0.604,0.000,0.006,0.011,0.001,0.000,0.000,0.095,0.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.000,0.105,0.000,0.102,-0.002,0.000
513,0.006,0.000,0.000,0.000,0.000,-0.250,0.000,0.002,0.000,0.000,0.406,0.155,0.000,0.000,0.000,0.604,0.000,0.008,0.008,0.000,0.000,0.000,0.094,0.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.124,0.000,0.124,0.000,0.121,-0.002,0.000
514,0.006,0.000,0.000,0.000,0.000,-0.250,0.000,0.002,0.000,0.000,0.575,0.125,0.000,0.000,0.000,0.448,0.000,0.011,0.041,0.029,0.000,0.000,0.068,0.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.170,0.000,0.170,0.000,0.187,-0.002,0.000
