,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
970,0.360,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.024,0.311,0.000,0.000,0.000,0.018,0.000,0.001,0.020,0.043,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.399,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.017,0.000,0.019,0.000,0.000
971,0.360,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.024,0.311,0.000,0.000,0.000,0.018,0.000,0.001,0.020,0.043,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.399,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.017,0.000,0.019,0.000,0.000
972,0.360,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.024,0.311,0.000,0.000,0.000,0.018,0.000,0.001,0.020,0.043,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.399,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.017,0.000,0.019,0.000,0.000
973,0.360,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.024,0.311,0.000,0.000,0.000,0.018,0.000,0.001,0.020,0.043,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.399,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.017,0.000,0.019,0.000,0.000
974,0.360,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.024,0.311,0.000,0.000,0.000,0.018,0.000,0.001,0.020,0.043,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.399,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.017,0.000,0.019,0.000,0.000
975,0.360,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.024,0.311,0.000,0.000,0.000,0.018,0.000,0.001,0.020,0.043,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.399,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.017,0.000,0.019,0.000,0.000
976,0.360,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.024,0.311,0.000,0.000,0.000,0.018,0.000,0.001,0.020,0.043,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.399,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.017,0.000,0.019,0.000,0.000
977,0.360,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.024,0.311,0.000,0.000,0.000,0.018,0.000,0.001,0.020,0.043,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.399,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.017,0.000,0.019,0.000,0.000
978,0.360,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.024,0.311,0.000,0.000,0.000,0.018,0.000,0.001,0.020,0.043,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.399,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.017,0.000,0.019,0.000,0.000
979,0.360,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.024,0.311,0.000,0.000,0.000,0.018,0.000,0.001,0.020,0.043,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.399,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.017,0.000,0.019,0.000,0.000
