,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
1443,0.080,0.000,0.130,0.000,0.160,-0.250,0.000,0.000,0.240,0.000,0.000,0.140,0.000,0.000,0.190,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.080,0.000,0.080,0.000,0.078,0.000,0.000
1444,0.080,0.000,0.130,0.000,0.160,-0.250,0.000,0.000,0.240,0.000,0.000,0.140,0.000,0.000,0.190,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.080,0.000,0.080,0.000,0.078,0.000,0.000
1445,0.080,0.000,0.130,0.000,0.160,-0.250,0.000,0.000,0.240,0.000,0.000,0.140,0.000,0.000,0.190,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.080,0.000,0.080,0.000,0.078,0.000,0.000
1446,0.080,0.000,0.130,0.000,0.160,-0.250,0.000,0.000,0.240,0.000,0.000,0.140,0.000,0.000,0.190,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.080,0.000,0.080,0.000,0.078,0.000,0.000
1447,0.080,0.000,0.130,0.000,0.160,-0.250,0.000,0.000,0.240,0.000,0.000,0.140,0.000,0.000,0.190,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.080,0.000,0.080,0.000,0.078,0.000,0.000
1448,0.080,0.000,0.130,0.000,0.160,-0.250,0.000,0.000,0.240,0.000,0.000,0.140,0.000,0.000,0.190,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.080,0.000,0.080,0.000,0.078,0.000,0.000
1449,0.080,0.000,0.130,0.000,0.160,-0.250,0.000,0.000,0.240,0.000,0.000,0.140,0.000,0.000,0.190,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.080,0.000,0.080,0.000,0.078,0.000,0.000
1450,0.080,0.000,0.130,0.000,0.160,-0.250,0.000,0.000,0.240,0.000,0.000,0.140,0.000,0.000,0.190,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.080,0.000,0.080,0.000,0.078,0.000,0.000
1451,0.080,0.000,0.130,0.000,0.160,-0.250,0.000,0.000,0.240,0.000,0.000,0.140,0.000,0.000,0.190,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.080,0.000,0.080,0.000,0.078,0.000,0.000
1452,0.080,0.000,0.130,0.000,0.160,-0.250,0.000,0.000,0.240,0.000,0.000,0.140,0.000,0.000,0.190,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.080,0.000,0.080,0.000,0.078,0.000,0.000
