,faceMuscles.frontalis,faceMuscles.currogator,faceMuscles.medFrontalis,faceMuscles.orbOculi,faceMuscles.orbOculi_L,faceMuscles.orbOculi_R,faceMuscles.orbOculi_out,faceMuscles.latFrontalis,faceMuscles.latFrontalis_L,faceMuscles.latFrontalis_R,faceMuscles.LabInf,faceMuscles.zygomatic,faceMuscles.labSup,faceMuscles.labSup_AN,faceMuscles.triangularis,faceMuscles.incisivus,faceMuscles.mentalis,faceMuscles.risoriusPlatysma,faceMuscles.orbOris_loose_lo,faceMuscles.orbOris_loose_hi,faceMuscles.orbOris_tight_lo,faceMuscles.orbOris_tight_hi,faceMuscles.orbOri0s_tight_hi2,faceMuscles.orbOris_tight_lo2,faceMuscles.mouthClose,faceMuscles.orbOculi_lo,faceMuscles.buccinator,faceMuscles.orbOculi_lo_L,faceMuscles.orbOculi_lo_R,faceMuscles.labSup_L,faceMuscles.labSup_R,faceMuscles.zygomatic_L,faceMuscles.zygomatic_R,faceMuscles.risoriusPlatysma_L,faceMuscles.risoriusPlatysma_R,faceMuscles.levAnguliOris,faceMuscles.dilatorNaris,faceMuscles.Zyg_Minor,faceMuscles.mentalis_lowerLip,faceMuscles.triangularis_L,faceMuscles.triangularis_R,faceMuscles.orbOris_up_hi,faceMuscles.jawOpenComp,faceMuscles.blow,jaw.rotateZ,jaw.rotateY,jaw.translateX,blink_ctl.translateY,loBlink_ctl.translateY
1760,0.305,-0.050,0.150,0.000,0.080,0.000,0.400,0.000,0.000,0.000,0.506,0.370,0.191,0.000,0.297,0.000,0.000,0.152,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.000,0.309,0.000,0.300,0.541,-0.578
1761,0.305,-0.050,0.150,0.000,0.080,0.000,0.400,0.000,0.000,0.000,0.506,0.370,0.191,0.000,0.297,0.000,0.000,0.152,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.000,0.309,0.000,0.300,0.541,-0.578
1762,0.305,-0.050,0.150,0.000,0.080,0.000,0.400,0.000,0.000,0.000,0.506,0.370,0.191,0.000,0.297,0.000,0.000,0.152,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.000,0.309,0.000,0.300,0.541,-0.578
1763,0.305,-0.050,0.150,0.000,0.080,0.000,0.400,0.000,0.000,0.000,0.506,0.370,0.191,0.000,0.297,0.000,0.000,0.152,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.000,0.309,0.000,0.300,0.541,-0.578
1764,0.305,-0.050,0.150,0.000,0.080,0.000,0.400,0.000,0.000,0.000,0.506,0.370,0.191,0.000,0.297,0.000,0.000,0.152,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.000,0.309,0.000,0.300,0.541,-0.578
1765,0.305,-0.050,0.150,0.000,0.080,0.000,0.400,0.000,0.000,0.000,0.506,0.370,0.191,0.000,0.297,0.000,0.000,0.152,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.000,0.309,0.000,0.300,0.541,-0.578
1766,0.305,-0.050,0.150,0.000,0.080,0.000,0.400,0.000,0.000,0.000,0.506,0.370,0.191,0.000,0.297,0.000,0.000,0.152,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.000,0.309,0.000,0.300,0.541,-0.578
1767,0.305,-0.050,0.150,0.000,0.080,0.000,0.400,0.000,0.000,0.000,0.506,0.370,0.191,0.000,0.297,0.000,0.000,0.152,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.000,0.309,0.000,0.300,0.541,-0.578
1768,0.305,-0.050,0.150,0.000,0.080,0.000,0.400,0.000,0.000,0.000,0.506,0.370,0.191,0.000,0.297,0.000,0.000,0.152,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.000,0.309,0.000,0.300,0.541,-0.578
1769,0.305,-0.050,0.150,0.000,0.080,0.000,0.400,0.000,0.000,0.000,0.506,0.370,0.191,0.000,0.297,0.000,0.000,0.152,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.000,0.309,0.000,0.300,0.541,-0.578
